7508,2016-11-5,2021-7-15,1713
8577,2017-5-31,2021-9-23,1576
9023,2017-9-4,2022-6-21,1751
9510,2017-12-30,2022-9-13,1718
10110,2018-6-29,2021-5-19,1055
10117,2018-6-30,2022-7-13,1474
10454,2018-9-28,2021-10-21,1119
10540,2018-10-20,2021-10-8,1084
10663,2018-11-18,2022-3-1,1199
10676,2018-11-22,2021-10-26,1069
11045,2019-3-2,2021-6-23,844
11048,2019-3-3,2021-10-5,947
11123,2019-3-25,2021-5-27,794
11218,2019-4-13,2022-7-22,1196
11337,2019-5-7,2021-6-9,764
11379,2019-5-17,2021-11-18,916
11414,2019-5-25,2021-10-14,873
11481,2019-6-17,2021-5-26,709
11580,2019-7-19,2021-7-30,742
11692,2019-8-21,2022-1-17,880
11841,2019-9-27,2021-10-21,755
11844,2019-9-27,2022-7-27,1034
11900,2019-10-10,2021-4-7,545
11994,2019-10-30,2021-7-2,611
12133,2019-11-24,2021-9-1,647
12187,2019-12-5,2021-8-6,610
12278,2020-1-5,2021-9-10,614
12504,2020-2-27,2022-3-29,761
12505,2020-2-28,2022-4-28,790
12580,2020-3-17,2021-3-18,366
12602,2020-3-21,2022-8-30,892
12646,2020-3-31,2022-2-14,685
12686,2020-4-8,2021-5-19,406
12687,2020-4-8,2021-12-30,631
12688,2020-4-8,2021-4-16,373
12715,2020-4-14,2022-4-22,738
12727,2020-4-15,2021-3-31,350
12807,2020-4-27,2022-4-28,731
12844,2020-5-2,2021-6-24,418
12882,2020-5-9,2021-12-8,578
12926,2020-5-17,2021-11-29,561
12963,2020-5-23,2021-7-7,410
13021,2020-6-3,2021-5-5,336
13065,2020-6-14,2022-1-20,585
13093,2020-6-20,2021-3-31,284
13201,2020-7-16,2021-5-4,292
13244,2020-7-27,2021-4-20,267
13259,2020-7-30,2021-5-20,294
13299,2020-8-12,2021-9-10,394
13326,2020-8-19,2022-3-3,561
13351,2020-8-26,2021-3-26,212
13362,2020-8-29,2021-7-13,318
13447,2020-9-22,2021-5-13,233
13526,2020-10-11,2022-2-11,488
13527,2020-10-11,2021-3-10,150
13547,2020-10-16,2021-9-7,326
13559,2020-10-18,2021-6-8,233
13599,2020-10-24,2021-3-18,145
13609,2020-10-26,2021-7-1,248
13651,2020-11-7,2022-9-13,675
13682,2020-11-14,2021-6-9,207
13692,2020-11-18,2021-5-19,182
13709,2020-11-23,2022-4-28,521
13710,2020-11-23,2021-9-8,289
13733,2020-11-29,2021-9-17,292
13736,2020-12-1,2021-11-2,336
13764,2020-12-11,2021-4-7,117
13771,2020-12-13,2021-9-10,271
13784,2020-12-17,2022-1-3,382
13799,2020-12-21,2021-7-22,213
13801,2020-12-22,2022-2-5,410
13827,2021-1-1,2021-9-1,243
13829,2021-1-2,2021-3-18,75
13841,2021-1-4,2021-4-1,87
13842,2021-1-4,2021-5-18,134
13843,2021-1-5,2021-5-31,146
13844,2021-1-5,2021-6-24,170
13850,2021-1-6,2021-12-14,342
13873,2021-1-10,2021-3-31,80
13882,2021-1-12,2021-7-1,170
13906,2021-1-18,2021-3-23,64
13910,2021-1-18,2022-1-12,359
13911,2021-1-18,2021-6-23,156
13913,2021-1-18,2021-3-17,58
13916,2021-1-19,2021-5-10,111
13918,2021-1-19,2021-5-21,122
13927,2021-1-22,2021-3-19,56
13938,2021-1-26,2021-4-2,66
13944,2021-1-28,2021-9-22,237
13945,2021-1-28,2021-8-2,186
13961,2021-2-1,2022-3-11,403
13965,2021-2-3,2021-4-9,65
14007,2021-2-13,2021-4-7,53
14011,2021-2-15,2021-4-12,56
14022,2021-2-19,2021-3-24,33
14025,2021-2-19,2022-7-13,509
14026,2021-2-21,2021-7-19,148
14031,2021-2-22,2021-3-18,24
14034,2021-2-22,2021-8-4,163
14047,2021-2-25,2021-10-21,238
14048,2021-2-25,2021-3-9,12
14068,2021-3-1,2021-10-21,234
14070,2021-3-2,2021-5-11,70
14077,2021-3-4,2021-3-23,19
14080,2021-3-4,2021-7-9,127
14086,2021-3-6,2021-3-9,3
14088,2021-3-6,2021-3-10,4
14090,2021-3-7,2021-3-12,5
14093,2021-3-8,2021-3-10,2
14094,2021-3-8,2021-3-10,2
14095,2021-3-8,2021-3-9,1
14096,2021-3-8,2021-3-9,1
14097,2021-3-8,2021-3-9,1
14099,2021-3-8,2021-3-10,2
14100,2021-3-9,2021-3-9,0
14101,2021-3-9,2021-3-9,0
14102,2021-3-9,2021-3-9,0
14103,2021-3-10,2021-3-10,0
14104,2021-3-10,2021-3-11,1
14105,2021-3-10,2021-3-10,0
14106,2021-3-10,2021-3-10,0
14107,2021-3-10,2021-3-11,1
14108,2021-3-10,2021-3-10,0
14109,2021-3-10,2021-3-12,2
14110,2021-3-10,2022-1-17,313
14111,2021-3-11,2021-11-19,253
14112,2021-3-11,2021-3-11,0
14113,2021-3-11,2021-4-9,29
14114,2021-3-11,2021-3-15,4
14115,2021-3-12,2021-3-12,0
14116,2021-3-12,2021-3-12,0
14117,2021-3-12,2021-5-20,69
14118,2021-3-12,2021-3-12,0
14119,2021-3-12,2021-3-17,5
14120,2021-3-13,2021-3-15,2
14121,2021-3-13,2021-3-13,0
14122,2021-3-13,2021-3-16,3
14123,2021-3-14,2021-3-15,1
14124,2021-3-14,2021-3-30,16
14125,2021-3-14,2021-6-23,101
14126,2021-3-14,2021-3-17,3
14127,2021-3-14,2021-3-15,1
14128,2021-3-15,2021-3-15,0
14129,2021-3-15,2021-3-16,1
14130,2021-3-15,2021-3-17,2
14131,2021-3-16,2021-3-19,3
14132,2021-3-16,2021-3-16,0
14133,2021-3-16,2021-3-16,0
14134,2021-3-16,2021-4-9,24
14135,2021-3-16,2021-3-19,3
14136,2021-3-16,2021-3-24,8
14137,2021-3-16,2021-7-8,114
14138,2021-3-17,2021-3-30,13
14139,2021-3-17,2021-3-17,0
14140,2021-3-17,2021-3-18,1
14141,2021-3-17,2021-3-17,0
14142,2021-3-17,2021-4-13,27
14143,2021-3-17,2021-3-18,1
14144,2021-3-18,2021-3-18,0
14145,2021-3-18,2021-3-19,1
14147,2021-3-18,2022-5-24,432
14148,2021-3-18,2021-3-20,2
14149,2021-3-19,2021-3-24,5
14150,2021-3-19,2021-6-1,74
14151,2021-3-19,2021-3-19,0
14152,2021-3-19,2021-3-19,0
14153,2021-3-19,2021-3-22,3
14154,2021-3-19,2021-3-19,0
14155,2021-3-19,2021-3-29,10
14156,2021-3-19,2021-3-19,0
14157,2021-3-19,2021-3-23,4
14158,2021-3-19,2021-3-28,9
14159,2021-3-19,2021-7-5,108
14160,2021-3-19,2021-3-22,3
14161,2021-3-20,2021-4-22,33
14162,2021-3-20,2021-6-22,94
14163,2021-3-20,2021-3-25,5
14164,2021-3-21,2021-3-22,1
14165,2021-3-21,2021-3-22,1
14166,2021-3-22,2021-3-22,0
14167,2021-3-22,2021-3-23,1
14168,2021-3-22,2021-3-23,1
14169,2021-3-23,2021-3-25,2
14170,2021-3-23,2021-3-24,1
14171,2021-3-23,2021-3-25,2
14172,2021-3-23,2021-3-24,1
14173,2021-3-24,2021-7-15,113
14174,2021-3-24,2021-3-24,0
14175,2021-3-24,2021-3-24,0
14176,2021-3-24,2021-3-25,1
14177,2021-3-24,2021-3-24,0
14178,2021-3-24,2021-3-25,1
14179,2021-3-25,2021-3-25,0
14180,2021-3-25,2021-4-2,8
14181,2021-3-25,2021-3-26,1
14182,2021-3-25,2021-3-29,4
14183,2021-3-25,2021-3-25,0
14184,2021-3-25,2021-3-25,0
14185,2021-3-25,2021-3-25,0
14186,2021-3-25,2021-3-25,0
14187,2021-3-25,2021-4-3,9
14188,2021-3-25,2022-1-17,298
14189,2021-3-26,2021-3-30,4
14190,2021-3-26,2021-3-26,0
14191,2021-3-26,2021-3-26,0
14192,2021-3-26,2021-3-26,0
14193,2021-3-26,2021-3-26,0
14194,2021-3-26,2021-3-30,4
14195,2021-3-27,2021-3-30,3
14196,2021-3-27,2021-3-30,3
14197,2021-3-27,2021-3-27,0
14198,2021-3-28,2021-3-29,1
14199,2021-3-28,2021-3-29,1
14200,2021-3-28,2021-10-5,191
14201,2021-3-29,2021-3-29,0
14202,2021-3-30,2021-3-30,0
14203,2021-3-30,2021-3-31,1
14204,2021-3-31,2021-3-31,0
14205,2021-3-31,2021-3-31,0
14206,2021-4-1,2021-4-3,2
14207,2021-4-1,2021-5-20,49
14208,2021-4-1,2021-4-1,0
14209,2021-4-3,2021-4-3,0
14210,2021-4-3,2021-4-3,0
14211,2021-4-3,2021-5-28,55
14212,2021-4-3,2021-4-7,4
14213,2021-4-3,2021-4-8,5
14214,2021-4-3,2021-4-19,16
14217,2021-4-5,2021-4-5,0
14218,2021-4-5,2021-4-5,0
14219,2021-4-5,2021-4-6,1
14220,2021-4-5,2022-4-22,382
14221,2021-4-6,2021-4-6,0
14223,2021-4-6,2021-4-6,0
14224,2021-4-6,2021-4-6,0
14225,2021-4-6,2021-4-7,1
14226,2021-4-6,2021-4-7,1
14227,2021-4-6,2021-4-7,1
14228,2021-4-6,2021-4-7,1
14229,2021-4-7,2022-1-20,288
14230,2021-4-7,2021-4-19,12
14231,2021-4-7,2021-4-7,0
14233,2021-4-7,2021-4-10,3
14234,2021-4-7,2021-4-7,0
14235,2021-4-8,2021-4-8,0
14236,2021-4-8,2021-4-8,0
14237,2021-4-8,2021-4-20,12
14238,2021-4-8,2021-4-8,0
14239,2021-4-9,2021-4-9,0
14240,2021-4-9,2021-4-9,0
14241,2021-4-9,2021-4-13,4
14242,2021-4-9,2021-4-9,0
14243,2021-4-9,2021-4-13,4
14244,2021-4-9,2021-4-10,1
14245,2021-4-10,2021-4-10,0
14246,2021-4-10,2022-6-23,439
14248,2021-4-10,2021-4-22,12
14249,2021-4-11,2021-4-11,0
14250,2021-4-12,2022-2-9,303
14251,2021-4-12,2021-4-12,0
14252,2021-4-13,2021-4-13,0
14253,2021-4-13,2021-5-4,21
14254,2021-4-13,2021-4-13,0
14255,2021-4-13,2021-4-14,1
14256,2021-4-13,2021-4-19,6
14258,2021-4-13,2021-4-13,0
14259,2021-4-13,2021-4-14,1
14260,2021-4-13,2022-7-1,444
14261,2021-4-14,2021-4-15,1
14262,2021-4-14,2021-4-14,0
14263,2021-4-14,2021-4-14,0
14264,2021-4-14,2021-4-15,1
14265,2021-4-14,2021-4-14,0
14266,2021-4-14,2021-4-15,1
14268,2021-4-14,2021-5-7,23
14269,2021-4-14,2021-4-15,1
14270,2021-4-15,2021-4-15,0
14271,2021-4-15,2021-4-21,6
14272,2021-4-15,2021-4-16,1
14274,2021-4-16,2021-7-7,82
14275,2021-4-17,2021-7-7,81
14276,2021-4-17,2021-4-19,2
14277,2021-4-17,2021-4-17,0
14278,2021-4-17,2021-4-17,0
14279,2021-4-17,2021-4-19,2
14280,2021-4-18,2021-4-19,1
14281,2021-4-18,2021-11-11,207
14282,2021-4-19,2021-4-20,1
14283,2021-4-20,2021-4-20,0
14284,2021-4-20,2021-4-20,0
14285,2021-4-20,2021-4-20,0
14286,2021-4-20,2021-4-20,0
14287,2021-4-20,2021-4-20,0
14288,2021-4-20,2021-4-21,1
14289,2021-4-21,2021-4-21,0
14290,2021-4-21,2021-4-23,2
14291,2021-4-21,2021-4-21,0
14292,2021-4-21,2021-4-21,0
14294,2021-4-21,2021-4-22,1
14295,2021-4-21,2021-4-21,0
14296,2021-4-21,2021-4-22,1
14298,2021-4-22,2021-4-22,0
14299,2021-4-22,2021-4-22,0
14300,2021-4-22,2021-4-22,0
14301,2021-4-22,2021-4-22,0
14302,2021-4-22,2021-4-23,1
14303,2021-4-22,2021-4-23,1
14304,2021-4-23,2021-4-23,0
14305,2021-4-23,2021-4-23,0
14306,2021-4-23,2021-4-30,7
14307,2021-4-23,2021-4-26,3
14308,2021-4-24,2021-4-26,2
14309,2021-4-24,2021-4-28,4
14310,2021-4-24,2021-4-25,1
14311,2021-4-25,2021-5-26,31
14312,2021-4-26,2021-4-27,1
14313,2021-4-26,2021-4-27,1
14314,2021-4-26,2021-4-27,1
14315,2021-4-26,2021-4-27,1
14316,2021-4-26,2021-4-26,0
14317,2021-4-26,2021-4-29,3
14319,2021-4-28,2021-4-28,0
14320,2021-4-28,2021-4-28,0
14321,2021-4-28,2021-4-28,0
14322,2021-4-28,2021-4-29,1
14323,2021-4-28,2021-4-29,1
14324,2021-4-28,2021-5-29,31
14325,2021-4-28,2021-5-17,19
14326,2021-4-28,2021-4-30,2
14327,2021-4-29,2021-4-29,0
14328,2021-4-29,2021-4-29,0
14329,2021-4-29,2021-4-29,0
14330,2021-4-29,2021-4-29,0
14331,2021-4-29,2021-4-30,1
14332,2021-4-29,2021-4-30,1
14333,2021-4-29,2022-7-25,452
14334,2021-4-29,2021-5-5,6
14335,2021-4-30,2021-4-30,0
14336,2021-4-30,2021-5-4,4
14337,2021-4-30,2021-5-7,7
14338,2021-4-30,2021-4-30,0
14339,2021-5-3,2021-5-4,1
14341,2021-5-3,2021-5-5,2
14342,2021-5-3,2021-5-17,14
14343,2021-5-3,2021-9-11,131
14344,2021-5-4,2021-5-4,0
14345,2021-5-4,2021-5-4,0
14346,2021-5-4,2021-5-4,0
14347,2021-5-4,2022-7-12,434
14348,2021-5-4,2021-5-6,2
14349,2021-5-4,2021-5-6,2
14350,2021-5-4,2021-5-5,1
14351,2021-5-5,2021-5-5,0
14352,2021-5-5,2021-5-5,0
14353,2021-5-5,2021-5-6,1
14354,2021-5-5,2021-5-7,2
14355,2021-5-5,2021-5-12,7
14356,2021-5-5,2021-5-7,2
14357,2021-5-6,2021-5-6,0
14358,2021-5-6,2021-5-6,0
14362,2021-5-6,2021-5-6,0
14363,2021-5-6,2021-5-6,0
14364,2021-5-6,2021-5-13,7
14365,2021-5-7,2021-5-11,4
14366,2021-5-7,2021-5-7,0
14367,2021-5-7,2021-7-2,56
14368,2021-5-8,2021-6-24,47
14369,2021-5-9,2021-5-10,1
14370,2021-5-9,2021-5-12,3
14371,2021-5-9,2021-5-10,1
14372,2021-5-10,2021-5-13,3
14373,2021-5-10,2021-5-12,2
14374,2021-5-10,2021-5-12,2
14375,2021-5-10,2021-5-18,8
14376,2021-5-10,2021-5-12,2
14377,2021-5-10,2021-5-15,5
14378,2021-5-10,2021-5-12,2
14379,2021-5-11,2021-5-11,0
14381,2021-5-11,2021-5-12,1
14382,2021-5-11,2021-5-14,3
14383,2021-5-11,2021-5-12,1
14384,2021-5-12,2021-5-12,0
14385,2021-5-12,2021-9-22,133
14386,2021-5-12,2021-5-19,7
14387,2021-5-13,2021-5-13,0
14388,2021-5-13,2021-5-14,1
14389,2021-5-13,2021-6-22,40
14390,2021-5-14,2021-5-14,0
14391,2021-5-14,2021-6-4,21
14392,2021-5-14,2022-9-13,487
14393,2021-5-14,2021-5-17,3
14394,2021-5-14,2021-5-19,5
14395,2021-5-14,2021-5-18,4
14396,2021-5-14,2021-5-21,7
14397,2021-5-14,2021-5-14,0
14399,2021-5-14,2021-5-18,4
14400,2021-5-16,2021-5-17,1
14401,2021-5-16,2021-6-22,37
14402,2021-5-17,2021-7-7,51
14403,2021-5-17,2021-5-18,1
14404,2021-5-17,2021-5-18,1
14405,2021-5-17,2021-5-17,0
14406,2021-5-17,2022-4-22,340
14407,2021-5-17,2021-5-26,9
14409,2021-5-18,2021-5-18,0
14410,2021-5-18,2021-5-18,0
14411,2021-5-19,2021-5-19,0
14412,2021-5-19,2021-5-19,0
14413,2021-5-19,2021-5-19,0
14414,2021-5-19,2021-5-19,0
14415,2021-5-19,2021-7-13,55
14416,2021-5-19,2021-9-1,105
14417,2021-5-19,2021-7-2,44
14418,2021-5-19,2021-5-20,1
14419,2021-5-19,2021-5-20,1
14420,2021-5-19,2021-5-26,7
14421,2021-5-19,2021-5-22,3
14422,2021-5-20,2021-5-20,0
14423,2021-5-20,2021-5-20,0
14424,2021-5-20,2021-5-20,0
14425,2021-5-20,2021-5-21,1
14426,2021-5-20,2021-5-26,6
14427,2021-5-21,2021-6-4,14
14428,2021-5-21,2021-6-10,20
14429,2021-5-21,2021-5-24,3
14430,2021-5-22,2021-7-2,41
14431,2021-5-22,2021-5-22,0
14432,2021-5-22,2021-5-24,2
14433,2021-5-23,2021-5-23,0
14434,2021-5-23,2021-5-24,1
14435,2021-5-23,2021-5-24,1
14436,2021-5-23,2021-6-29,37
14437,2021-5-24,2021-9-14,113
14438,2021-5-24,2021-5-24,0
14439,2021-5-24,2021-5-24,0
14440,2021-5-24,2021-10-21,150
14441,2021-5-24,2021-9-2,101
14442,2021-5-24,2021-5-25,1
14444,2021-5-24,2021-5-25,1
14445,2021-5-25,2021-5-25,0
14446,2021-5-25,2021-5-25,0
14447,2021-5-25,2021-5-26,1
14448,2021-5-25,2021-6-30,36
14449,2021-5-26,2021-5-26,0
14450,2021-5-26,2021-5-26,0
14451,2021-5-26,2021-5-27,1
14452,2021-5-26,2021-5-27,1
14453,2021-5-26,2021-6-22,27
14454,2021-5-27,2021-5-27,0
14455,2021-5-27,2021-5-27,0
14456,2021-5-27,2021-5-27,0
14457,2021-5-27,2021-6-23,27
14458,2021-5-27,2021-5-28,1
14459,2021-5-27,2021-5-28,1
14460,2021-5-28,2021-6-1,4
14461,2021-5-28,2021-5-29,1
14462,2021-5-29,2021-5-29,0
14464,2021-5-29,2021-5-31,2
14465,2021-5-30,2021-6-8,9
14466,2021-5-30,2021-6-7,8
14467,2021-5-30,2021-5-31,1
14468,2021-5-30,2021-5-31,1
14469,2021-5-31,2021-5-31,0
14470,2021-5-31,2021-6-1,1
14471,2021-5-31,2021-6-1,1
14472,2021-5-31,2022-6-4,369
14473,2021-6-2,2021-6-2,0
14474,2021-6-2,2021-6-2,0
14475,2021-6-2,2021-6-2,0
14476,2021-6-2,2021-6-2,0
14477,2021-6-2,2021-6-3,1
14478,2021-6-2,2021-6-3,1
14479,2021-6-2,2021-6-3,1
14480,2021-6-2,2022-3-4,275
14482,2021-6-3,2021-6-3,0
14483,2021-6-3,2021-6-4,1
14484,2021-6-4,2021-6-7,3
14485,2021-6-4,2021-6-28,24
14486,2021-6-4,2021-6-4,0
14487,2021-6-4,2021-6-7,3
14488,2021-6-5,2021-6-5,0
14489,2021-6-5,2021-6-5,0
14490,2021-6-5,2021-6-5,0
14491,2021-6-5,2021-6-5,0
14492,2021-6-5,2021-6-5,0
14493,2021-6-5,2021-6-7,2
14494,2021-6-5,2021-7-9,34
14495,2021-6-5,2021-8-30,86
14496,2021-6-5,2021-6-5,0
14497,2021-6-6,2021-6-7,1
14498,2021-6-7,2021-6-7,0
14500,2021-6-8,2021-6-8,0
14501,2021-6-8,2021-6-8,0
14502,2021-6-8,2021-6-8,0
14503,2021-6-8,2021-6-11,3
14504,2021-6-8,2021-6-10,2
14505,2021-6-9,2021-6-9,0
14506,2021-6-9,2021-6-9,0
14507,2021-6-9,2021-6-11,2
14508,2021-6-9,2021-6-15,6
14510,2021-6-10,2021-6-10,0
14511,2021-6-10,2021-6-10,0
14512,2021-6-10,2021-6-10,0
14513,2021-6-10,2021-6-11,1
14514,2021-6-10,2021-6-10,0
14515,2021-6-10,2021-9-13,95
14516,2021-6-11,2021-6-22,11
14517,2021-6-11,2021-8-27,77
14518,2021-6-11,2021-6-24,13
14519,2021-6-11,2021-9-13,94
14520,2021-6-11,2021-6-13,2
14521,2021-6-11,2021-6-15,4
14522,2021-6-12,2021-6-22,10
14523,2021-6-12,2021-6-12,0
14524,2021-6-12,2021-6-22,10
14525,2021-6-12,2021-7-30,48
14526,2021-6-14,2021-7-18,34
14527,2021-6-14,2021-6-14,0
14528,2021-6-16,2021-6-21,5
14529,2021-6-16,2021-6-16,0
14531,2021-6-17,2021-6-22,5
14532,2021-6-17,2022-5-12,329
14534,2021-6-17,2021-8-4,48
14535,2021-6-17,2021-6-21,4
14536,2021-6-17,2021-6-22,5
14537,2021-6-17,2021-6-21,4
14538,2021-6-17,2021-11-4,140
14539,2021-6-19,2021-7-7,18
14540,2021-6-19,2021-6-20,1
14541,2021-6-19,2021-6-21,2
14542,2021-6-20,2021-6-23,3
14543,2021-6-20,2021-6-21,1
14544,2021-6-20,2021-6-20,0
14545,2021-6-20,2021-6-25,5
14546,2021-6-21,2021-6-22,1
14548,2021-6-21,2021-6-22,1
14549,2021-6-21,2021-6-22,1
14550,2021-6-22,2021-11-1,132
14551,2021-6-22,2021-6-22,0
14552,2021-6-22,2021-6-28,6
14553,2021-6-22,2021-6-22,0
14554,2021-6-24,2021-6-24,0
14555,2021-6-24,2021-6-24,0
14556,2021-6-24,2021-6-24,0
14557,2021-6-24,2021-6-26,2
14558,2021-6-24,2021-6-28,4
14559,2021-6-26,2021-6-29,3
14561,2021-6-27,2021-6-28,1
14562,2021-6-28,2021-6-29,1
14563,2021-6-28,2021-6-28,0
14564,2021-6-28,2021-6-30,2
14565,2021-6-28,2021-6-29,1
14566,2021-6-28,2021-6-30,2
14567,2021-6-28,2021-6-29,1
14568,2021-6-29,2021-6-29,0
14569,2021-6-29,2021-7-16,17
14570,2021-6-29,2021-6-30,1
14571,2021-6-29,2021-7-6,7
14572,2021-6-29,2021-6-29,0
14573,2021-6-30,2021-6-30,0
14574,2021-6-30,2021-7-5,5
14575,2021-6-30,2021-7-6,6
14576,2021-6-30,2021-7-1,1
14577,2021-7-1,2021-7-1,0
14578,2021-7-1,2021-7-1,0
14579,2021-7-1,2021-7-1,0
14580,2021-7-1,2021-7-1,0
14581,2021-7-1,2021-7-1,0
14582,2021-7-1,2021-7-6,5
14583,2021-7-1,2021-7-3,2
14584,2021-7-2,2021-7-2,0
14585,2021-7-2,2021-7-7,5
14586,2021-7-2,2021-7-5,3
14587,2021-7-2,2021-8-25,54
14588,2021-7-4,2021-7-12,8
14590,2021-7-4,2021-7-4,0
14591,2021-7-5,2021-7-5,0
14592,2021-7-5,2021-7-5,0
14593,2021-7-5,2021-7-6,1
14594,2021-7-5,2021-7-6,1
14595,2021-7-5,2021-7-5,0
14596,2021-7-5,2021-7-5,0
14598,2021-7-5,2021-7-13,8
14599,2021-7-6,2021-7-23,17
14600,2021-7-6,2021-7-6,0
14601,2021-7-6,2021-7-6,0
14602,2021-7-7,2021-7-7,0
14603,2021-7-7,2021-7-8,1
14604,2021-7-7,2021-7-14,7
14605,2021-7-7,2021-7-7,0
14606,2021-7-7,2021-7-7,0
14607,2021-7-7,2021-8-27,51
14608,2021-7-7,2021-7-15,8
14610,2021-7-8,2021-7-8,0
14611,2021-7-8,2021-11-27,142
14612,2021-7-8,2021-7-9,1
14613,2021-7-8,2021-7-8,0
14614,2021-7-8,2021-8-3,26
14615,2021-7-8,2021-7-9,1
14616,2021-7-9,2021-7-9,0
14617,2021-7-9,2021-7-9,0
14618,2021-7-9,2021-7-9,0
14619,2021-7-9,2021-7-9,0
14620,2021-7-9,2021-7-13,4
14621,2021-7-9,2021-7-12,3
14622,2021-7-11,2022-3-13,245
14623,2021-7-11,2021-7-11,0
14624,2021-7-12,2021-7-12,0
14625,2021-7-12,2022-5-10,302
14626,2021-7-12,2021-7-12,0
14627,2021-7-12,2021-8-2,21
14628,2021-7-12,2021-7-12,0
14629,2021-7-12,2021-7-13,1
14630,2021-7-12,2021-7-13,1
14631,2021-7-13,2021-7-15,2
14632,2021-7-13,2021-7-13,0
14634,2021-7-13,2021-7-14,1
14635,2021-7-13,2021-7-13,0
14636,2021-7-14,2021-7-15,1
14637,2021-7-14,2021-7-14,0
14638,2021-7-14,2021-7-14,0
14639,2021-7-15,2021-7-15,0
14640,2021-7-15,2021-7-26,11
14641,2021-7-15,2021-7-16,1
14642,2021-7-15,2021-7-15,0
14643,2021-7-15,2021-8-2,18
14644,2021-7-15,2021-7-15,0
14645,2021-7-15,2021-7-21,6
14646,2021-7-15,2021-7-16,1
14647,2021-7-15,2021-7-16,1
14648,2021-7-15,2021-7-16,1
14649,2021-7-15,2021-7-16,1
14650,2021-7-16,2021-7-22,6
14651,2021-7-16,2021-7-27,11
14653,2021-7-16,2021-7-16,0
14654,2021-7-17,2021-7-17,0
14655,2021-7-17,2021-7-17,0
14656,2021-7-17,2021-7-19,2
14657,2021-7-17,2021-7-19,2
14658,2021-7-18,2021-7-20,2
14659,2021-7-18,2021-7-19,1
14660,2021-7-18,2021-7-23,5
14661,2021-7-18,2021-7-19,1
14662,2021-7-19,2021-7-19,0
14663,2021-7-19,2021-10-1,74
