5815,2018-11-18,2021-9-21,1038
6020,2019-1-9,2021-10-13,1008
6298,2019-2-27,2022-8-29,1279
6378,2019-3-8,2022-8-22,1263
6463,2019-3-23,2021-10-13,935
6484,2019-3-27,2022-8-25,1247
7216,2019-7-30,2022-8-8,1105
7277,2019-8-8,2021-9-21,775
7532,2019-9-30,2022-8-31,1066
7704,2019-10-21,2022-9-19,1064
7752,2019-10-29,2022-4-12,896
7787,2019-11-4,2022-6-17,956
7809,2019-11-6,2021-10-13,707
7907,2019-11-19,2022-8-29,1014
7913,2019-11-20,2021-10-13,693
7963,2019-12-3,2022-3-1,819
8026,2019-12-16,2022-2-7,784
8135,2020-1-10,2022-4-6,817
8157,2020-1-15,2022-4-6,812
8196,2020-1-20,2021-11-24,674
8450,2020-3-2,2022-8-8,889
8590,2020-3-19,2022-1-24,676
8623,2020-3-26,2021-10-13,566
8668,2020-4-2,2021-10-13,559
8716,2020-4-9,2022-8-29,872
8776,2020-4-19,2022-2-23,675
8801,2020-4-22,2022-8-25,855
8809,2020-4-22,2022-4-29,737
8818,2020-4-23,2021-10-13,538
8832,2020-4-23,2021-11-28,584
8884,2020-4-29,2022-4-29,730
8893,2020-4-30,2021-8-26,483
8918,2020-5-2,2022-8-31,851
8919,2020-5-2,2022-8-15,835
8938,2020-5-6,2022-8-24,840
9015,2020-5-17,2021-10-26,527
9073,2020-5-25,2022-3-16,660
9081,2020-5-26,2022-8-24,820
9109,2020-5-31,2021-10-21,508
9171,2020-6-9,2021-8-10,427
9199,2020-6-11,2022-8-16,796
9232,2020-6-15,2022-8-17,793
9240,2020-6-16,2021-9-19,460
9241,2020-6-16,2022-8-17,792
9253,2020-6-18,2022-8-9,782
9288,2020-6-23,2022-8-16,784
9323,2020-6-25,2022-8-26,792
9334,2020-6-29,2022-4-9,649
9399,2020-7-5,2022-8-15,771
9429,2020-7-8,2022-3-1,601
9480,2020-7-14,2022-8-17,764
9524,2020-7-17,2022-8-17,761
9528,2020-7-20,2021-11-24,492
9538,2020-7-20,2021-8-10,386
9578,2020-7-23,2021-8-10,383
9605,2020-7-27,2022-4-29,641
9621,2020-7-29,2021-9-17,415
9634,2020-7-30,2022-8-18,749
9657,2020-8-4,2022-4-29,633
9688,2020-8-7,2021-11-24,474
9695,2020-8-9,2021-10-13,430
9709,2020-8-11,2022-4-29,626
9719,2020-8-11,2021-11-3,449
9726,2020-8-12,2021-8-3,356
9731,2020-8-13,2021-10-21,434
9737,2020-8-16,2021-7-6,324
9738,2020-8-17,2022-8-16,729
9766,2020-8-18,2022-8-16,728
9800,2020-8-22,2021-8-5,348
9802,2020-8-23,2022-8-29,736
9814,2020-8-24,2021-8-4,345
9844,2020-8-27,2022-8-29,732
9872,2020-9-1,2022-9-15,744
9904,2020-9-6,2021-9-16,375
9956,2020-9-15,2022-8-15,699
10000,2020-9-21,2022-4-22,578
10011,2020-9-22,2022-8-16,693
10012,2020-9-22,2022-8-24,701
10019,2020-9-22,2021-9-16,359
10027,2020-9-23,2022-8-26,702
10043,2020-9-25,2022-4-22,574
10045,2020-9-25,2021-11-24,425
10085,2020-10-3,2021-10-1,363
10101,2020-10-6,2021-10-12,371
10144,2020-10-14,2022-8-17,672
10235,2020-10-25,2021-9-1,311
10249,2020-10-27,2021-12-15,414
10251,2020-10-27,2022-8-16,658
10256,2020-10-28,2021-9-8,315
10278,2020-10-30,2022-4-29,546
10280,2020-10-30,2022-7-6,614
10348,2020-11-8,2022-5-23,561
10356,2020-11-9,2022-8-23,652
10367,2020-11-10,2021-9-14,308
10368,2020-11-10,2022-8-3,631
10374,2020-11-11,2022-8-17,644
10376,2020-11-11,2021-7-19,250
10389,2020-11-12,2022-8-15,641
10429,2020-11-23,2021-9-1,282
10453,2020-11-25,2021-9-16,295
10467,2020-11-30,2022-8-30,638
10505,2020-12-5,2021-12-1,361
10554,2020-12-14,2022-8-16,610
10595,2020-12-17,2021-9-1,258
10605,2020-12-19,2021-8-26,250
10607,2020-12-20,2022-5-10,506
10610,2020-12-21,2022-8-16,603
10651,2021-1-5,2021-9-13,251
10666,2021-1-7,2021-11-8,305
10670,2021-1-7,2021-9-20,256
10675,2021-1-8,2021-8-23,227
10678,2021-1-10,2022-7-14,550
10679,2021-1-11,2021-9-10,242
10682,2021-1-11,2022-1-6,360
10693,2021-1-14,2022-8-31,594
10719,2021-1-19,2022-8-18,576
10727,2021-1-19,2022-8-16,574
10751,2021-1-24,2022-4-20,451
10773,2021-1-26,2021-7-27,182
10794,2021-1-27,2021-9-16,232
10824,2021-2-2,2022-2-1,364
10841,2021-2-4,2021-7-28,174
10849,2021-2-5,2022-8-24,565
10851,2021-2-6,2021-7-27,171
10869,2021-2-9,2022-2-14,370
10873,2021-2-9,2021-12-18,312
10886,2021-2-10,2021-10-19,251
10892,2021-2-10,2021-9-22,224
10914,2021-2-12,2021-11-17,278
10915,2021-2-12,2021-7-30,168
10926,2021-2-16,2021-10-13,239
10948,2021-2-19,2022-2-7,353
10979,2021-2-23,2021-9-16,205
11000,2021-2-25,2021-10-26,243
11025,2021-2-28,2022-2-17,354
11036,2021-3-3,2021-10-15,226
11096,2021-3-11,2021-7-21,132
11171,2021-3-22,2021-9-17,179
11192,2021-3-24,2021-9-23,183
11198,2021-3-25,2021-9-2,161
11199,2021-3-25,2021-8-3,131
11205,2021-3-25,2022-8-29,522
11208,2021-3-25,2021-8-18,146
11216,2021-3-26,2021-11-4,223
11218,2021-3-26,2022-1-28,308
11245,2021-3-31,2021-9-10,163
11286,2021-4-6,2021-11-30,238
11469,2021-4-26,2021-11-8,196
11478,2021-4-27,2022-2-10,289
11497,2021-4-29,2021-9-1,125
11503,2021-4-30,2022-8-16,473
11512,2021-5-2,2021-7-9,68
11513,2021-5-2,2022-8-20,475
11555,2021-5-7,2021-10-19,165
11560,2021-5-7,2022-7-18,437
11580,2021-5-11,2022-8-26,472
11584,2021-5-11,2022-3-16,309
11629,2021-5-17,2021-12-20,217
11694,2021-5-24,2021-9-30,129
11748,2021-6-2,2021-7-1,29
11775,2021-6-4,2021-6-21,17
11780,2021-6-7,2021-10-5,120
11789,2021-6-8,2021-6-25,17
11843,2021-6-11,2021-7-21,40
11846,2021-6-11,2021-7-11,30
11852,2021-6-14,2021-7-21,37
11860,2021-6-14,2021-6-18,4
11861,2021-6-14,2021-6-21,7
11864,2021-6-15,2021-6-24,9
11869,2021-6-15,2021-6-21,6
11872,2021-6-15,2021-6-24,9
11878,2021-6-16,2021-6-22,6
11881,2021-6-16,2021-6-18,2
11883,2021-6-17,2021-6-22,5
11887,2021-6-17,2021-7-14,27
11888,2021-6-17,2021-6-28,11
11893,2021-6-17,2021-6-21,4
11895,2021-6-18,2021-6-21,3
11896,2021-6-18,2021-6-18,0
11899,2021-6-18,2021-6-22,4
11900,2021-6-18,2021-6-21,3
11902,2021-6-19,2021-7-22,33
11903,2021-6-19,2021-6-22,3
11904,2021-6-21,2022-6-21,365
11907,2021-6-21,2021-6-21,0
11908,2021-6-21,2021-7-7,16
11909,2021-6-21,2021-7-11,20
11910,2021-6-21,2021-6-24,3
11911,2021-6-21,2021-6-25,4
11913,2021-6-21,2021-7-28,37
11915,2021-6-22,2021-6-22,0
11917,2021-6-22,2021-6-22,0
11918,2021-6-22,2021-6-22,0
11919,2021-6-22,2021-6-22,0
11920,2021-6-22,2021-7-7,15
11922,2021-6-22,2021-6-24,2
11923,2021-6-23,2021-6-24,1
11924,2021-6-23,2021-6-23,0
11928,2021-6-23,2021-6-23,0
11929,2021-6-23,2021-6-24,1
11930,2021-6-23,2021-6-23,0
11931,2021-6-23,2021-7-16,23
11932,2021-6-23,2021-6-23,0
11934,2021-6-23,2021-6-24,1
11935,2021-6-24,2021-6-25,1
11938,2021-6-24,2021-6-25,1
11939,2021-6-25,2021-6-25,0
11942,2021-6-25,2021-6-25,0
11943,2021-6-25,2021-7-6,11
11944,2021-6-25,2021-6-25,0
11945,2021-6-25,2021-6-25,0
11947,2021-6-27,2021-6-29,2
11951,2021-6-28,2021-6-28,0
11952,2021-6-28,2022-6-17,354
11954,2021-6-28,2021-6-30,2
11955,2021-6-28,2021-7-7,9
11956,2021-6-28,2021-7-6,8
11957,2021-6-28,2021-6-29,1
11958,2021-6-29,2021-6-29,0
11959,2021-6-29,2021-6-30,1
11963,2021-6-29,2021-7-13,14
11964,2021-6-29,2021-6-29,0
11965,2021-6-29,2021-6-29,0
11966,2021-6-30,2021-7-16,16
11967,2021-6-30,2021-7-7,7
11969,2021-6-30,2022-7-25,390
11970,2021-6-30,2021-7-7,7
11975,2021-7-1,2021-7-1,0
11977,2021-7-1,2021-7-6,5
11979,2021-7-1,2021-7-6,5
11980,2021-7-2,2021-9-29,89
11981,2021-7-2,2021-7-5,3
11982,2021-7-2,2021-10-7,97
11984,2021-7-2,2021-9-2,62
11985,2021-7-3,2022-2-4,216
11990,2021-7-5,2021-7-5,0
11992,2021-7-6,2021-7-6,0
11993,2021-7-6,2021-7-7,1
11994,2021-7-6,2021-7-6,0
11995,2021-7-6,2021-7-8,2
11996,2021-7-6,2021-7-16,10
11997,2021-7-6,2021-7-6,0
11998,2021-7-6,2021-7-9,3
11999,2021-7-6,2021-7-6,0
12000,2021-7-6,2021-7-7,1
12001,2021-7-6,2022-6-30,359
12002,2021-7-6,2021-7-6,0
12003,2021-7-6,2021-7-7,1
12006,2021-7-7,2021-7-7,0
12007,2021-7-7,2021-7-7,0
12008,2021-7-7,2021-7-7,0
12010,2021-7-7,2021-7-7,0
12011,2021-7-7,2021-7-8,1
12013,2021-7-8,2021-7-8,0
12014,2021-7-8,2021-7-8,0
12015,2021-7-8,2021-7-8,0
12016,2021-7-8,2021-7-8,0
12017,2021-7-8,2021-7-8,0
12019,2021-7-8,2021-7-8,0
12020,2021-7-8,2021-7-9,1
12021,2021-7-8,2021-7-8,0
12022,2021-7-8,2021-7-12,4
12023,2021-7-8,2021-7-8,0
12024,2021-7-8,2021-7-12,4
12025,2021-7-8,2021-7-9,1
12026,2021-7-8,2021-7-15,7
12027,2021-7-9,2021-7-13,4
12029,2021-7-9,2021-7-15,6
12030,2021-7-9,2021-7-15,6
12031,2021-7-9,2021-7-9,0
12032,2021-7-9,2021-9-15,68
12033,2021-7-9,2021-7-9,0
12034,2021-7-9,2021-7-9,0
12035,2021-7-9,2021-7-14,5
12036,2021-7-9,2021-7-9,0
12040,2021-7-12,2021-7-12,0
12042,2021-7-12,2021-7-12,0
12043,2021-7-12,2021-8-3,22
12045,2021-7-12,2021-7-13,1
12046,2021-7-12,2021-7-12,0
12047,2021-7-12,2021-7-12,0
12048,2021-7-12,2021-7-12,0
12049,2021-7-12,2021-7-22,10
12051,2021-7-12,2021-7-15,3
12052,2021-7-13,2021-7-13,0
12054,2021-7-13,2021-7-13,0
12055,2021-7-13,2021-7-13,0
12057,2021-7-13,2021-7-16,3
12058,2021-7-13,2021-7-13,0
12061,2021-7-13,2021-7-14,1
12062,2021-7-13,2021-7-13,0
12063,2021-7-13,2021-7-13,0
12065,2021-7-13,2021-7-14,1
12066,2021-7-13,2021-7-20,7
12069,2021-7-13,2021-7-13,0
12071,2021-7-14,2021-7-14,0
12073,2021-7-14,2021-7-15,1
12074,2021-7-14,2021-7-16,2
12076,2021-7-14,2021-7-14,0
12077,2021-7-14,2021-7-14,0
12079,2021-7-14,2021-7-14,0
12083,2021-7-14,2021-7-16,2
12084,2021-7-14,2021-7-21,7
12086,2021-7-14,2021-7-15,1
12087,2021-7-15,2021-7-15,0
12088,2021-7-15,2021-7-15,0
12089,2021-7-15,2021-7-20,5
12090,2021-7-15,2021-7-16,1
12093,2021-7-15,2021-7-15,0
12094,2021-7-15,2021-7-15,0
12095,2021-7-15,2021-7-15,0
12097,2021-7-15,2021-7-29,14
12098,2021-7-15,2021-7-15,0
12101,2021-7-15,2021-7-15,0
12105,2021-7-15,2021-7-15,0
12106,2021-7-15,2021-7-15,0
12107,2021-7-15,2021-7-16,1
12110,2021-7-16,2021-7-16,0
12111,2021-7-16,2021-7-20,4
12112,2021-7-16,2021-7-16,0
12113,2021-7-16,2021-7-20,4
12115,2021-7-16,2021-7-21,5
12117,2021-7-19,2021-7-19,0
12118,2021-7-19,2021-7-27,8
12119,2021-7-19,2021-7-19,0
12120,2021-7-19,2021-7-19,0
12122,2021-7-19,2021-7-19,0
12123,2021-7-19,2021-7-20,1
12125,2021-7-19,2021-7-19,0
12126,2021-7-20,2021-8-9,20
12127,2021-7-20,2021-7-20,0
12128,2021-7-20,2021-7-21,1
12129,2021-7-20,2021-7-20,0
12130,2021-7-20,2021-7-21,1
12132,2021-7-20,2021-7-20,0
12133,2021-7-20,2021-9-8,50
12138,2021-7-21,2021-7-21,0
12139,2021-7-21,2021-7-22,1
12140,2021-7-21,2021-7-21,0
12142,2021-7-21,2021-8-17,27
12143,2021-7-21,2021-7-21,0
12144,2021-7-21,2021-7-21,0
12145,2021-7-21,2021-7-23,2
12146,2021-7-21,2021-11-24,126
12147,2021-7-22,2021-7-22,0
12148,2021-7-22,2021-7-26,4
12149,2021-7-22,2021-8-3,12
12150,2021-7-22,2021-12-8,139
12151,2021-7-22,2021-7-29,7
12152,2021-7-22,2021-7-23,1
12153,2021-7-22,2021-7-22,0
12156,2021-7-22,2021-9-10,50
12159,2021-7-23,2021-7-26,3
12160,2021-7-23,2021-7-23,0
12162,2021-7-23,2021-8-19,27
12163,2021-7-23,2021-8-3,11
12164,2021-7-24,2021-7-27,3
12165,2021-7-24,2021-11-29,128
12167,2021-7-25,2021-8-20,26
12169,2021-7-26,2021-8-31,36
12171,2021-7-26,2021-7-28,2
12172,2021-7-26,2021-7-27,1
12174,2021-7-27,2021-7-27,0
12175,2021-7-27,2021-7-27,0
12177,2021-7-27,2021-7-27,0
12179,2021-7-27,2021-7-27,0
12180,2021-7-27,2021-7-28,1
12181,2021-7-27,2021-7-27,0
12182,2021-7-27,2021-7-29,2
12184,2021-7-27,2021-7-28,1
12185,2021-7-27,2021-8-9,13
12186,2021-7-27,2021-7-28,1
12187,2021-7-27,2021-7-28,1
12188,2021-7-27,2021-7-29,2
12189,2021-7-28,2021-7-28,0
12190,2021-7-28,2021-7-28,0
12191,2021-7-28,2021-7-28,0
12192,2021-7-28,2021-7-28,0
12195,2021-7-28,2021-7-28,0
12196,2021-7-28,2021-7-30,2
12197,2021-7-28,2021-7-29,1
12198,2021-7-29,2021-8-17,19
12199,2021-7-29,2021-7-29,0
12200,2021-7-29,2021-7-30,1
12203,2021-7-29,2021-7-29,0
12206,2021-7-29,2021-7-29,0
12208,2021-7-29,2021-9-8,41
12209,2021-7-29,2021-7-29,0
12210,2021-7-29,2021-7-30,1
12211,2021-7-29,2021-7-29,0
12212,2021-7-29,2021-8-3,5
12215,2021-7-30,2022-2-16,201
12216,2021-7-30,2021-7-30,0
12218,2021-7-30,2021-8-23,24
12219,2021-7-30,2021-11-9,102
12224,2021-8-2,2021-8-2,0
12229,2021-8-2,2021-8-2,0
12231,2021-8-2,2022-8-18,381
12234,2021-8-2,2021-8-2,0
12236,2021-8-2,2021-8-3,1
12237,2021-8-2,2021-8-2,0
12240,2021-8-3,2021-8-3,0
12242,2021-8-3,2021-8-16,13
12244,2021-8-4,2021-8-18,14
12245,2021-8-4,2021-8-4,0
12246,2021-8-4,2021-8-4,0
12251,2021-8-4,2021-8-4,0
12253,2021-8-4,2021-9-17,44
12255,2021-8-4,2021-9-7,34
12256,2021-8-4,2021-8-4,0
12259,2021-8-4,2021-8-4,0
12262,2021-8-4,2022-1-25,174
12264,2021-8-4,2022-7-1,331
12265,2021-8-4,2021-8-4,0
12266,2021-8-4,2021-8-18,14
12268,2021-8-5,2021-10-6,62
12269,2021-8-5,2021-8-5,0
12271,2021-8-5,2021-8-5,0
12272,2021-8-5,2021-8-23,18
12273,2021-8-5,2021-8-5,0
12274,2021-8-6,2022-1-5,152
12278,2021-8-6,2021-8-19,13
12279,2021-8-6,2021-8-26,20
12281,2021-8-6,2021-8-7,1
12284,2021-8-9,2021-9-16,38
12286,2021-8-9,2021-8-9,0
12288,2021-8-9,2021-8-23,14
12289,2021-8-9,2021-11-15,98
12291,2021-8-9,2021-8-23,14
12293,2021-8-10,2021-8-11,1
12294,2021-8-10,2021-8-16,6
12295,2021-8-10,2021-8-16,6
12296,2021-8-10,2021-8-18,8
12297,2021-8-10,2021-8-19,9
12298,2021-8-10,2021-9-1,22
12301,2021-8-10,2021-8-12,2
12302,2021-8-10,2021-8-12,2
12307,2021-8-11,2021-8-11,0
12308,2021-8-11,2021-8-12,1
12309,2021-8-11,2021-8-17,6
12310,2021-8-11,2021-8-11,0
12311,2021-8-12,2021-8-12,0
12315,2021-8-12,2021-8-19,7
12316,2021-8-12,2021-8-12,0
12317,2021-8-12,2021-8-16,4
12320,2021-8-13,2021-9-3,21
12324,2021-8-13,2021-8-16,3
12332,2021-8-16,2021-8-16,0
12333,2021-8-16,2021-9-7,22
12337,2021-8-17,2021-8-17,0
12338,2021-8-17,2021-8-17,0
12339,2021-8-17,2021-8-17,0
12340,2021-8-17,2021-8-19,2
12341,2021-8-17,2022-1-28,164
12344,2021-8-18,2021-12-20,124
12345,2021-8-18,2021-8-24,6
12346,2021-8-18,2022-8-25,372
12348,2021-8-18,2021-8-18,0
12351,2021-8-18,2021-8-18,0
12352,2021-8-18,2021-10-14,57
12353,2021-8-18,2021-8-19,1
12354,2021-8-18,2021-8-19,1
12356,2021-8-19,2021-8-20,1
12357,2021-8-19,2021-8-19,0
12358,2021-8-19,2021-9-1,13
12359,2021-8-19,2021-9-7,19
12365,2021-8-19,2021-8-30,11
12366,2021-8-19,2021-9-7,19
12367,2021-8-19,2021-8-24,5
12369,2021-8-19,2021-8-19,0
12371,2021-8-19,2021-8-19,0
12372,2021-8-19,2021-8-25,6
12373,2021-8-19,2021-8-23,4
12374,2021-8-19,2022-3-16,209
12376,2021-8-19,2021-8-30,11
12377,2021-8-19,2021-8-19,0
12378,2021-8-19,2021-8-20,1
12379,2021-8-19,2021-8-19,0
12384,2021-8-20,2021-8-20,0
12386,2021-8-20,2021-9-14,25
12388,2021-8-20,2021-9-7,18
12390,2021-8-20,2021-8-26,6
12391,2021-8-20,2021-10-12,53
12392,2021-8-20,2021-8-23,3
12393,2021-8-20,2021-9-7,18
12395,2021-8-21,2021-10-13,53
12400,2021-8-23,2021-8-25,2
12401,2021-8-23,2021-8-24,1
12402,2021-8-23,2022-1-28,158
12404,2021-8-23,2021-8-24,1
12405,2021-8-23,2021-8-23,0
12408,2021-8-23,2021-8-24,1
12409,2021-8-23,2021-8-24,1
12413,2021-8-24,2021-10-1,38
12414,2021-8-24,2021-9-9,16
12417,2021-8-24,2021-8-26,2
12418,2021-8-24,2021-9-13,20
12420,2021-8-24,2021-9-10,17
12421,2021-8-24,2021-9-7,14
12422,2021-8-24,2021-8-25,1
12425,2021-8-25,2021-9-16,22
12428,2021-8-25,2021-11-10,77
12434,2021-8-25,2021-8-25,0
12437,2021-8-25,2021-9-7,13
12438,2021-8-25,2022-1-19,147
12441,2021-8-26,2021-10-7,42
12443,2021-8-26,2022-2-15,173
12444,2021-8-26,2021-8-26,0
12446,2021-8-26,2021-8-26,0
12447,2021-8-27,2021-8-27,0
12449,2021-8-27,2022-3-29,214
12450,2021-8-27,2021-8-27,0
12451,2021-8-27,2022-4-20,236
12452,2021-8-27,2022-5-10,256
12453,2021-8-27,2021-8-27,0
12454,2021-8-27,2021-9-28,32
12455,2021-8-28,2021-8-30,2
12458,2021-8-30,2022-8-19,354
12459,2021-8-30,2021-9-8,9
12460,2021-8-30,2021-8-30,0
12461,2021-8-30,2021-8-30,0
12463,2021-8-31,2021-12-6,97
12464,2021-8-31,2021-9-3,3
12472,2021-9-1,2021-9-1,0
12473,2021-9-1,2021-9-21,20
12474,2021-9-1,2021-9-1,0
12476,2021-9-1,2021-9-3,2
12477,2021-9-1,2021-9-1,0
12478,2021-9-1,2021-9-3,2
12479,2021-9-2,2021-9-2,0
12480,2021-9-2,2021-9-2,0
12481,2021-9-2,2021-9-7,5
12482,2021-9-2,2021-9-3,1
12483,2021-9-2,2021-9-7,5
12484,2021-9-2,2021-9-3,1
12485,2021-9-2,2021-10-13,41
12495,2021-9-7,2021-9-8,1
12498,2021-9-7,2021-9-15,8
12499,2021-9-7,2021-9-15,8
12500,2021-9-7,2021-9-7,0
12501,2021-9-7,2021-9-9,2
12502,2021-9-7,2021-9-17,10
12503,2021-9-7,2021-9-10,3
12504,2021-9-7,2021-9-8,1
12505,2021-9-8,2021-9-9,1
12506,2021-9-8,2021-9-9,1
12508,2021-9-8,2021-10-27,49
12512,2021-9-8,2021-9-13,5
12513,2021-9-8,2021-9-8,0
12514,2021-9-8,2021-9-14,6
12515,2021-9-8,2021-9-8,0
12516,2021-9-8,2021-9-8,0
12517,2021-9-8,2022-8-22,348
12518,2021-9-8,2021-9-8,0
12519,2021-9-8,2021-9-10,2
12521,2021-9-8,2021-9-8,0
12522,2021-9-9,2021-9-22,13
12523,2021-9-9,2021-9-9,0
12524,2021-9-9,2021-10-14,35
12525,2021-9-9,2021-9-14,5
12526,2021-9-9,2021-9-24,15
12527,2021-9-9,2021-9-9,0
12528,2021-9-9,2021-9-13,4
12529,2021-9-9,2021-9-13,4
12530,2021-9-10,2021-9-22,12
12531,2021-9-10,2021-9-10,0
12532,2021-9-10,2021-9-10,0
12533,2021-9-11,2021-12-7,87
12534,2021-9-11,2021-9-13,2
12535,2021-9-11,2021-11-23,73
12538,2021-9-13,2021-9-27,14
12541,2021-9-13,2021-10-4,21
12542,2021-9-13,2021-9-16,3
12543,2021-9-14,2021-9-15,1
12544,2021-9-14,2021-9-17,3
12546,2021-9-14,2021-9-14,0
12547,2021-9-14,2021-9-14,0
12550,2021-9-14,2021-9-14,0
12553,2021-9-14,2021-11-24,71
12554,2021-9-15,2021-9-16,1
12557,2021-9-15,2021-9-16,1
12559,2021-9-15,2021-9-15,0
12560,2021-9-15,2021-9-15,0
12561,2021-9-15,2021-9-15,0
12563,2021-9-15,2021-9-22,7
12564,2021-9-15,2021-9-24,9
12565,2021-9-15,2021-9-21,6
12567,2021-9-16,2021-9-24,8
12570,2021-9-16,2021-10-22,36
12571,2021-9-16,2021-9-22,6
12572,2021-9-16,2021-9-16,0
12573,2021-9-16,2021-9-16,0
12574,2021-9-17,2021-9-17,0
12577,2021-9-17,2021-9-22,5
12578,2021-9-17,2021-9-18,1
12581,2021-9-19,2021-10-7,18
12582,2021-9-20,2021-10-6,16
12585,2021-9-20,2021-9-23,3
12586,2021-9-20,2021-12-7,78
12587,2021-9-20,2021-9-21,1
12588,2021-9-20,2021-9-20,0
12592,2021-9-21,2022-8-19,332
12593,2021-9-21,2021-9-21,0
12596,2021-9-21,2022-8-19,332
12600,2021-9-21,2021-9-21,0
12602,2021-9-21,2021-9-22,1
12608,2021-9-22,2021-9-22,0
12611,2021-9-22,2021-9-22,0
12612,2021-9-22,2021-10-14,22
12615,2021-9-22,2021-9-23,1
12619,2021-9-23,2021-9-27,4
12620,2021-9-23,2021-11-1,39
12621,2021-9-23,2021-9-29,6
12622,2021-9-23,2021-9-27,4
12623,2021-9-24,2021-9-27,3
12624,2021-9-24,2022-1-21,119
12626,2021-9-24,2021-9-29,5
12627,2021-9-24,2021-9-27,3
12628,2021-9-24,2021-9-27,3
12629,2021-9-24,2021-9-29,5
12630,2021-9-24,2021-9-27,3
12631,2021-9-24,2022-8-19,329
12632,2021-9-24,2021-9-27,3
12633,2021-9-24,2021-9-27,3
12635,2021-9-24,2021-9-27,3
12636,2021-9-25,2021-9-27,2
12638,2021-9-26,2022-2-15,142
12640,2021-9-27,2021-10-12,15
12646,2021-9-27,2021-10-4,7
12650,2021-9-27,2021-10-18,21
12652,2021-9-27,2021-9-28,1
12655,2021-9-27,2021-9-28,1
12658,2021-9-28,2022-2-9,134
12663,2021-9-28,2021-9-28,0
12664,2021-9-28,2021-9-29,1
12667,2021-9-29,2021-9-29,0
12668,2021-9-29,2021-10-13,14
12670,2021-9-29,2021-10-7,8
12671,2021-9-29,2021-9-29,0
12672,2021-9-29,2021-10-7,8
12673,2021-9-29,2021-10-12,13
12674,2021-9-29,2021-9-29,0
12676,2021-9-29,2021-9-29,0
12677,2021-9-29,2021-10-1,2
12679,2021-9-30,2021-9-30,0
12680,2021-9-30,2021-9-30,0
12681,2021-9-30,2021-9-30,0
12682,2021-9-30,2021-10-7,7
12683,2021-9-30,2021-10-11,11
12685,2021-9-30,2021-11-8,39
12687,2021-9-30,2021-10-13,13
12688,2021-9-30,2021-9-30,0
12689,2021-9-30,2021-10-22,22
12691,2021-9-30,2021-10-4,4
12692,2021-9-30,2021-9-30,0
12693,2021-9-30,2021-9-30,0
12695,2021-9-30,2021-9-30,0
12696,2021-9-30,2021-9-30,0
12697,2021-9-30,2021-10-1,1
12699,2021-9-30,2022-3-14,165
12700,2021-10-1,2021-10-1,0
12701,2021-10-1,2021-10-8,7
12702,2021-10-1,2022-5-2,213
12703,2021-10-1,2021-10-19,18
12704,2021-10-1,2021-10-1,0
12709,2021-10-1,2021-10-5,4
12711,2021-10-1,2021-10-14,13
12712,2021-10-1,2021-10-1,0
12713,2021-10-2,2021-10-15,13
12715,2021-10-4,2021-10-19,15
12716,2021-10-4,2021-10-4,0
